Volcano Name,Max. VEI,Country,Volcanic_Region,Volcano_type,Summit,Year,Latitude_value,Longitude_value
112,4,10,10,2,3611.0,950,55.832,160.326
136,4,10,10,1,2882.0,950,55.972,160.595
176,0,27,4,4,-2500.0,950,9.83,-104.3
561,3,63,19,1,2786.0,950,57.72,-130.63
562,2,4,19,1,3742.0,950,46.206,-121.49
365,2,32,18,1,924.0,950,38.789,15.213
548,2,30,17,17,610.0,950,63.933,-21.783
90,0,12,8,2,1710.0,950,0.02,-91.35
22,0,12,8,2,1476.0,950,-0.37,-91.55
86,3,12,8,1,5911.0,950,-0.677,-78.436
563,2,30,17,16,1100.0,950,64.85,-19.7
448,2,41,16,1,842.0,950,37.865,-25.785
295,0,47,15,1,3794.0,950,-77.53,167.17
429,7,56,10,1,2744.0,946,41.98,128.08
54,2,6,6,2,1700.0,945,31.934,130.862
1,3,1,1,1,2910.0,940,-7.54,110.446
268,0,4,4,2,4170.0,940,19.475,-155.608
524,2,6,6,1,3776.0,937,35.361,138.728
390,4,30,17,16,1490.0,934,63.633,-19.083
524,2,6,6,1,3776.0,932,35.361,138.728
457,6,18,3,1,2280.0,930,21.125,-104.508
194,5,12,8,1,4784.0,930,-0.171,-78.598
439,3,32,18,1,500.0,925,38.404,14.962
503,0,4,4,2,2523.0,920,19.692,-155.87
390,4,30,17,16,1490.0,920,63.633,-19.083
138,3,30,17,1,1651.0,920,63.633,-19.633
564,5,6,6,3,1011.0,915,40.51,140.88
548,2,30,17,17,610.0,910,63.933,-21.783
549,2,30,17,17,360.0,900,63.917,-22.067
42,3,19,8,1,3977.0,900,-35.223,-70.568
525,3,4,19,1,3213.0,900,48.112,-121.113
112,4,10,10,2,3611.0,900,55.832,160.326
545,3,10,10,1,1515.0,900,54.489,160.251
403,0,32,18,1,1281.0,900,40.821,14.426
373,4,5,2,1,1394.0,890,14.809,-61.165
120,2,29,8,5,4276.0,890,1.22,-77.37
219,4,6,6,10,2400.0,887,36.921,138.036
249,4,6,6,1,746.0,886,34.724,139.394
565,4,6,6,10,432.0,886,34.397,139.27
566,4,6,6,3,924.0,885,31.22,130.57
355,3,6,6,5,1841.0,884,38.144,140.44
537,2,62,13,2,1241.0,880,-16.82,-179.97
89,3,26,3,5,2569.0,880,14.382,-90.601
548,2,30,17,17,610.0,875,63.933,-21.783
566,4,6,6,3,924.0,874,31.22,130.57
290,2,6,6,1,2236.0,871,39.099,140.049
524,2,6,6,1,3776.0,870,35.361,138.728
567,4,4,6,1,744.0,870,17.6,145.83
99,4,30,17,1,2000.0,870,64.633,-17.516
542,3,30,17,1,1280.0,870,63.892,-19.122
36,2,6,6,3,1592.0,867,32.884,131.104
568,3,6,6,10,1584.0,867,33.282,131.39
36,3,6,6,3,1592.0,864,32.884,131.104
524,3,6,6,1,3776.0,864,35.361,138.728
403,0,32,18,1,1281.0,860,40.821,14.426
129,5,19,8,1,2236.0,860,-40.59,-72.117
54,2,6,6,2,1700.0,858,31.934,130.862
54,2,6,6,2,1700.0,857,31.934,130.862
565,2,6,6,10,432.0,856,34.397,139.27
249,4,6,6,1,746.0,854,34.724,139.394
137,4,6,6,1,775.0,850,34.094,139.526
132,3,10,10,1,2334.0,850,55.131,160.32
5,0,4,4,2,1222.0,850,19.421,-155.287
176,0,27,4,4,-2500.0,850,9.83,-104.3
569,4,10,10,13,583.0,850,57.35,160.97
172,4,14,13,1,516.0,850,-29.27,-177.92
267,0,30,17,3,800.0,850,65.715,-16.728
570,6,4,9,1,5005.0,847,61.38,-141.75
54,2,6,6,2,1700.0,843,31.934,130.862
532,4,41,16,1,805.0,840,37.77,-25.32
571,4,6,6,10,572.0,838,34.219,139.153
249,3,6,6,1,746.0,838,34.724,139.394
572,1,6,6,3,470.0,837,38.729,140.734
54,3,6,6,2,1700.0,837,31.934,130.862
137,3,6,6,1,775.0,832,34.094,139.526
524,2,6,6,1,3776.0,830,35.361,138.728
268,0,4,4,2,4170.0,830,19.475,-155.608
524,2,6,6,1,3776.0,826,35.361,138.728
180,4,18,3,1,5393.0,823,19.023,-98.622
249,3,6,6,1,746.0,822,34.724,139.394
268,0,4,4,2,4170.0,810,19.475,-155.608
301,3,6,6,1,1637.0,807,39.761,140.799
440,3,6,6,1,1816.0,806,37.601,140.072
524,4,6,6,1,3776.0,800,35.361,138.728
547,3,10,10,12,1150.0,800,53.83,158.05
496,3,26,3,1,3173.0,800,14.797,-91.519
415,0,35,16,1,3715.0,800,28.271,-16.641
91,0,27,4,4,-1410.0,800,45.95,-130.0
54,4,6,6,2,1700.0,788,31.934,130.862
403,3,32,18,1,1281.0,787,40.821,14.426
524,3,6,6,1,3776.0,781,35.361,138.728
272,5,18,3,10,1150.0,780,17.36,-93.228
66,0,6,6,3,1117.0,778,31.593,130.657
568,0,6,6,10,1584.0,771,33.282,131.39
503,1,4,4,2,2523.0,770,19.692,-155.87
566,4,6,6,3,924.0,770,31.22,130.57
537,2,62,13,2,1241.0,770,-16.82,-179.97
86,4,12,8,1,5911.0,770,-0.677,-78.436
66,3,6,6,3,1117.0,766,31.593,130.657
66,4,6,6,3,1117.0,764,31.593,130.657
8,3,6,6,3,704.0,750,30.793,130.305
212,3,10,10,1,3283.0,750,56.653,161.36
137,3,6,6,1,775.0,750,34.094,139.526
546,3,10,10,3,1816.0,750,54.596,160.27
206,3,10,10,5,2288.0,750,52.449,158.196
523,4,29,8,1,3985.0,750,5.091,-75.293
307,4,8,3,1,1670.0,750,10.463,-84.703
54,3,6,6,2,1700.0,742,31.934,130.862
86,4,12,8,1,5911.0,740,-0.677,-78.436
124,4,12,8,1,5023.0,730,-1.467,-78.442
104,4,16,7,1,1839.0,730,-4.649,145.964
349,4,50,18,2,367.0,726,36.404,25.396
566,4,6,6,3,924.0,720,31.22,130.57
524,2,6,6,1,3776.0,720,35.361,138.728
66,3,6,6,3,1117.0,716,31.593,130.657
249,3,6,6,1,746.0,713,34.724,139.394
121,6,16,7,3,724.0,710,-5.576,150.516
92,4,19,8,1,1974.0,710,-41.33,-72.618
66,3,6,6,3,1117.0,708,31.593,130.657
249,3,6,6,1,746.0,700,34.724,139.394
212,3,10,10,1,3283.0,700,56.653,161.36
136,4,10,10,1,2882.0,700,55.972,160.595
371,0,4,9,3,1341.0,700,56.88,-158.17
172,3,14,13,1,516.0,700,-29.27,-177.92
307,4,8,3,1,1670.0,700,10.463,-84.703
236,3,8,3,1,3432.0,690,9.979,-83.852
573,4,4,19,2,2434.0,690,43.722,-121.229
121,5,16,7,3,724.0,690,-5.576,150.516
234,2,6,6,1,2455.0,686,36.227,137.587
28,3,6,6,5,2568.0,685,36.406,138.523
403,4,32,18,1,1281.0,685,40.821,14.426
100,6,16,7,7,688.0,683,-4.271,152.203
249,4,6,6,1,746.0,680,34.724,139.394
268,0,4,4,2,4170.0,680,19.475,-155.608
5,1,4,4,2,1222.0,680,19.421,-155.287
96,3,29,8,1,5279.0,675,4.892,-75.324
448,3,41,16,1,842.0,670,37.865,-25.785
566,4,6,6,3,924.0,660,31.22,130.57
249,3,6,6,1,746.0,654,34.724,139.394
431,6,16,7,3,408.0,653,-5.094,150.094
574,2,59,5,15,2093.0,650,25.5,40.0
546,2,10,10,3,1816.0,650,54.596,160.27
212,5,10,10,1,3283.0,650,56.653,161.36
307,4,8,3,1,1670.0,650,10.463,-84.703
575,0,57,6,10,1120.0,648,25.178,121.553
551,2,59,5,15,1744.0,641,23.08,39.78
392,3,11,3,1,1893.0,640,13.734,-89.294
537,2,62,13,2,1241.0,640,-16.82,-179.97
268,0,4,4,2,4170.0,630,19.475,-155.608
212,3,10,10,1,3283.0,630,56.653,161.36
234,1,6,6,1,2455.0,630,36.227,137.587
249,3,6,6,1,746.0,625,34.724,139.394
543,4,4,19,10,2796.0,620,37.804,-119.029
512,5,10,10,3,2439.0,610,52.543,157.339
6,0,5,5,2,2632.0,600,-21.244,55.708
566,4,6,6,3,924.0,600,31.22,130.57
249,3,6,6,1,746.0,600,34.724,139.394
268,0,4,4,2,4170.0,600,19.475,-155.608
212,5,10,10,1,3283.0,600,56.653,161.36
124,3,12,8,1,5023.0,600,-1.467,-78.442
272,3,18,3,10,1150.0,590,17.36,-93.228
212,4,10,10,1,3283.0,580,56.653,161.36
249,3,6,6,1,746.0,580,34.724,139.394
576,5,6,6,1,1449.0,550,36.477,138.851
504,4,6,6,1,1660.0,550,44.076,145.122
134,3,10,10,3,1799.0,550,52.559,158.03
545,3,10,10,1,1515.0,550,54.489,160.251
112,3,10,10,2,3611.0,550,55.832,160.326
268,0,4,4,2,4170.0,550,19.475,-155.608
566,2,6,6,3,924.0,550,31.22,130.57
365,3,32,18,1,924.0,550,38.789,15.213
172,4,14,13,1,516.0,550,-29.27,-177.92
307,4,8,3,1,1670.0,550,10.463,-84.703
49,4,1,1,3,155.0,535,-6.102,105.423
524,3,6,6,1,3776.0,530,35.361,138.728
212,3,10,10,1,3283.0,530,56.653,161.36
439,3,32,18,1,500.0,526,38.404,14.962
576,4,6,6,1,1449.0,520,36.477,138.851
524,2,6,6,1,3776.0,520,35.361,138.728
104,4,16,7,1,1839.0,520,-4.649,145.964
537,2,62,13,2,1241.0,520,-16.82,-179.97
403,4,32,18,1,1281.0,512,40.821,14.426
577,0,31,5,15,3100.0,500,15.63,44.08
212,4,10,10,1,3283.0,500,56.653,161.36
137,3,6,6,1,775.0,500,34.094,139.526
573,4,4,19,2,2434.0,490,43.722,-121.229
268,0,4,4,2,4170.0,480,19.475,-155.608
578,2,4,19,2,2095.0,480,44.285,-121.841
537,2,62,13,2,1241.0,480,-16.82,-179.97
403,5,32,18,1,1281.0,472,40.821,14.426
524,3,6,6,1,3776.0,470,35.361,138.728
6,0,5,5,2,2632.0,460,-21.244,55.708
112,3,10,10,2,3611.0,450,55.832,160.326
268,0,4,4,2,4170.0,450,19.475,-155.608
5,0,4,4,2,1222.0,450,19.421,-155.287
576,3,6,6,1,1449.0,450,36.477,138.851
538,1,6,6,1,1585.0,450,40.659,140.877
579,0,10,10,1,2065.0,450,55.033,160.725
451,6,11,3,3,450.0,450,13.672,-89.053
373,4,5,2,1,1394.0,450,14.809,-61.165
580,2,4,19,5,3159.0,440,44.133,-121.767
36,3,6,6,3,1592.0,440,32.884,131.104
581,3,4,13,18,653.0,440,-14.295,-170.7
236,3,8,3,1,3432.0,430,9.979,-83.852
458,4,19,8,1,2659.0,420,-41.105,-72.496
1,3,1,1,1,2910.0,410,-7.54,110.446
91,0,27,4,4,-1410.0,410,45.95,-130.0
582,3,18,3,15,3930.0,400,19.08,-99.13
112,4,10,10,2,3611.0,400,55.832,160.326
524,2,6,6,1,3776.0,400,35.361,138.728
537,2,62,13,2,1241.0,400,-16.82,-179.97
172,4,14,13,1,516.0,400,-29.27,-177.92
307,4,8,3,1,1670.0,400,10.463,-84.703
89,2,26,3,5,2569.0,400,14.382,-90.601
8,3,6,6,3,704.0,390,30.793,130.305
583,2,10,10,12,520.0,390,53.75,158.45
212,3,10,10,1,3283.0,380,56.653,161.36
448,4,41,16,1,842.0,380,37.865,-25.785
403,2,32,18,1,1281.0,379,40.821,14.426
541,0,25,16,1,858.0,378,-7.95,-14.37
48,0,12,8,2,1124.0,370,-0.83,-91.17
232,3,6,6,1,1791.0,370,33.086,131.249
28,4,6,6,5,2568.0,350,36.406,138.523
524,3,6,6,1,3776.0,350,35.361,138.728
417,2,10,10,1,1079.0,350,51.844,157.572
556,2,6,6,3,857.0,350,43.572,144.561
268,0,4,4,2,4170.0,350,19.475,-155.608
537,2,62,13,2,1241.0,350,-16.82,-179.97
124,3,12,8,1,5023.0,350,-1.467,-78.442
96,3,29,8,1,5279.0,350,4.892,-75.324
373,4,5,2,1,1394.0,350,14.809,-61.165
244,5,4,9,1,1303.0,340,54.134,-165.986
249,4,6,6,1,746.0,340,34.724,139.394
318,2,6,6,1,1915.0,330,37.125,139.963
4,3,1,1,1,2329.0,330,-7.942,112.95
537,2,62,13,2,1241.0,320,-16.82,-179.97
137,3,6,6,1,775.0,320,34.094,139.526
121,5,16,7,3,724.0,310,-5.576,150.516
268,0,4,4,2,4170.0,300,19.475,-155.608
355,4,6,6,5,1841.0,300,38.144,140.44
524,1,6,6,1,3776.0,300,35.361,138.728
373,4,5,2,1,1394.0,300,14.809,-61.165
584,4,43,8,1,6336.0,290,-18.166,-69.142
543,3,4,19,10,2796.0,290,37.804,-119.029
566,3,6,6,3,924.0,270,31.22,130.57
537,1,62,13,2,1241.0,270,-16.82,-179.97
390,3,30,17,16,1490.0,270,63.633,-19.083
353,3,29,8,1,5215.0,260,4.658,-75.33
137,4,6,6,1,775.0,260,34.094,139.526
585,0,14,13,3,760.0,260,-38.82,176.0
586,3,19,8,1,2360.0,255,-39.496,-71.722
108,3,32,18,1,3320.0,252,37.748,14.999
365,2,32,18,1,924.0,250,38.789,15.213
249,3,6,6,1,746.0,250,34.724,139.394
318,3,6,6,1,1915.0,250,37.125,139.963
524,2,6,6,1,3776.0,250,35.361,138.728
134,3,10,10,3,1799.0,250,52.559,158.03
206,2,10,10,5,2288.0,250,52.449,158.196
212,4,10,10,1,3283.0,250,56.653,161.36
267,0,30,17,3,800.0,250,65.715,-16.728
417,6,10,10,1,1079.0,240,51.844,157.572
585,6,14,13,3,760.0,233,-38.82,176.0
212,3,10,10,1,3283.0,230,56.653,161.36
182,0,4,19,1,2549.0,230,46.2,-122.18
403,2,32,18,1,1281.0,222,40.821,14.426
537,0,62,13,2,1241.0,220,-16.82,-179.97
481,3,18,3,1,5564.0,220,19.03,-97.27
524,2,6,6,1,3776.0,220,35.361,138.728
498,0,12,8,2,1330.0,210,-0.18,-91.28
403,4,32,18,1,1281.0,203,40.821,14.426
577,2,31,5,15,3100.0,200,15.63,44.08
562,2,4,19,1,3742.0,200,46.206,-121.49
525,4,4,19,1,3213.0,200,48.112,-121.113
582,3,18,3,15,3930.0,200,19.08,-99.13
268,0,4,4,2,4170.0,200,19.475,-155.608
524,2,6,6,1,3776.0,200,35.361,138.728
134,3,10,10,3,1799.0,200,52.559,158.03
409,4,4,9,2,4278.0,190,62.006,-144.017
4,2,1,1,1,2329.0,190,-7.942,112.95
86,4,12,8,1,5911.0,180,-0.677,-78.436
403,3,32,18,1,1281.0,172,40.821,14.426
212,3,10,10,1,3283.0,170,56.653,161.36
587,4,64,2,1,1156.0,160,17.37,-62.8
92,4,19,8,1,1974.0,160,-41.33,-72.618
90,0,12,8,2,1710.0,150,0.02,-91.35
86,4,12,8,1,5911.0,150,-0.677,-78.436
83,5,3,3,3,594.0,150,11.985,-86.165
99,2,30,17,1,2000.0,150,64.633,-17.516
542,3,30,17,1,1280.0,150,63.892,-19.122
588,2,30,17,17,803.0,150,64.083,-21.416
365,2,32,18,1,924.0,150,38.789,15.213
529,3,14,13,1,2518.0,150,-39.3,174.07
151,2,16,7,1,564.0,150,-5.416,150.027
566,4,6,6,3,924.0,150,31.22,130.57
5,0,4,4,2,1222.0,150,19.421,-155.287
268,0,4,4,2,4170.0,150,19.475,-155.608
556,4,6,6,3,857.0,150,43.572,144.561
249,3,6,6,1,746.0,150,34.724,139.394
589,1,50,18,1,751.0,140,36.699,24.439
481,3,18,3,1,5564.0,140,19.03,-97.27
373,4,5,2,1,1394.0,130,14.809,-61.165
566,4,6,6,3,924.0,130,31.22,130.57
6,0,5,5,2,2632.0,120,-21.244,55.708
212,3,10,10,1,3283.0,120,56.653,161.36
94,0,19,8,1,2847.0,110,-39.42,-71.93
124,3,12,8,1,5023.0,100,-1.467,-78.442
182,0,4,19,1,2549.0,100,46.2,-122.18
268,0,4,4,2,4170.0,100,19.475,-155.608
212,4,10,10,1,3283.0,100,56.653,161.36
524,2,6,6,1,3776.0,100,35.361,138.728
172,4,14,13,1,516.0,100,-29.27,-177.92
481,3,18,3,1,5564.0,90,19.03,-97.27
448,4,41,16,1,842.0,90,37.865,-25.785
590,0,9,8,1,3776.0,90,-39.637,-71.502
532,5,41,16,1,805.0,80,37.77,-25.32
504,3,6,6,1,1660.0,80,44.076,145.122
403,5,32,18,1,1281.0,79,40.821,14.426
262,4,44,3,1,4064.0,70,15.132,-92.109
86,4,12,8,1,5911.0,70,-0.677,-78.436
194,4,12,8,1,4784.0,70,-0.171,-78.598
570,6,4,9,1,5005.0,60,61.38,-141.75
373,4,5,2,1,1394.0,50,14.809,-61.165
268,0,4,4,2,4170.0,50,19.475,-155.608
591,0,4,19,1,4317.0,50,41.409,-122.193
112,4,10,10,2,3611.0,50,55.832,160.326
134,3,10,10,3,1799.0,50,52.559,158.03
206,2,10,10,5,2288.0,50,52.449,158.196
524,2,6,6,1,3776.0,50,35.361,138.728
55,2,6,6,1,2165.0,50,36.618,138.528
365,2,32,18,1,924.0,50,38.789,15.213
155,6,22,7,7,1334.0,50,-16.25,168.12
349,3,50,18,2,367.0,46,36.404,25.396
592,3,32,18,5,789.0,40,40.73,13.897
580,2,4,19,5,3159.0,40,44.133,-121.767
481,3,18,3,1,5564.0,40,19.03,-97.27
14,4,8,3,1,3340.0,40,10.025,-83.767
586,4,19,8,1,2360.0,35,-39.496,-71.722
566,3,6,6,3,924.0,30,31.22,130.57
1,4,1,1,1,2910.0,20,-7.54,110.446
373,4,5,2,1,1394.0,10,14.809,-61.165
212,3,10,10,1,3283.0,-10,56.653,161.36
268,0,4,4,2,4170.0,-30,19.475,-155.608
108,3,32,18,1,3320.0,44,37.748,14.999
365,2,32,18,1,924.0,-50,38.789,15.213
593,4,23,14,1,2953.0,-50,-9.135,33.668
172,3,14,13,1,516.0,-50,-29.27,-177.92
53,0,1,1,5,2565.0,-50,-7.2,109.879
226,0,4,4,4,-975.0,-50,18.92,-155.27
580,3,4,19,5,3159.0,-50,44.133,-121.767
176,0,27,4,4,-2500.0,-50,9.83,-104.3
594,0,27,4,4,-2700.0,-50,16.55,-105.32
595,0,27,4,4,-2300.0,-50,15.83,-105.43
596,0,27,4,4,-39.0,-50,-25.37,-129.27
275,3,6,6,3,1320.0,-50,42.688,141.38
144,4,6,6,3,1499.0,-50,43.384,144.013
597,3,6,6,1,3026.0,-50,36.106,137.554
538,1,6,6,1,1585.0,-50,40.659,140.877
137,3,6,6,1,775.0,-50,34.094,139.526
301,2,6,6,1,1637.0,-50,39.761,140.799
86,3,12,8,1,5911.0,-50,-0.677,-78.436
124,3,12,8,1,5023.0,-50,-1.467,-78.442
598,6,3,3,7,518.0,-50,12.242,-86.342
599,0,45,16,2,741.0,-50,-54.408,3.351
130,2,30,17,3,1719.0,-50,64.416,-17.316
267,2,30,17,3,800.0,-50,65.715,-16.728
600,0,19,8,3,2162.0,-50,-36.058,-70.492
268,0,4,4,2,4170.0,-60,19.475,-155.608
566,4,6,6,3,924.0,-80,31.22,130.57
268,0,4,4,2,4170.0,-80,19.475,-155.608
503,0,4,4,2,2523.0,-80,19.692,-155.87
588,2,30,17,17,803.0,-80,64.083,-21.416
415,4,35,16,1,3715.0,-80,28.271,-16.641
263,4,17,8,1,5822.0,-80,-16.294,-71.409
537,2,62,13,2,1241.0,-90,-16.82,-179.97
439,3,32,18,1,500.0,-91,38.404,14.962
152,6,4,9,2,1073.0,-100,53.43,-168.13
232,4,6,6,1,1791.0,-100,33.086,131.249
206,2,10,10,5,2288.0,-100,52.449,158.196
275,2,6,6,3,1320.0,-100,42.688,141.38
124,3,12,8,1,5023.0,-100,-1.467,-78.442
108,5,32,18,1,3320.0,-122,37.748,14.999
601,0,4,19,12,2005.0,-130,43.42,-113.5
212,3,10,10,1,3283.0,-150,56.653,161.36
546,4,10,10,3,1816.0,-150,54.596,160.27
249,3,6,6,1,746.0,-150,34.724,139.394
83,5,3,3,3,594.0,-170,11.985,-86.165
307,4,8,3,1,1670.0,-170,10.463,-84.703
429,4,56,10,1,2744.0,-180,41.98,128.08
439,4,32,18,1,500.0,-183,38.404,14.962
549,2,30,17,17,360.0,-190,63.917,-22.067
349,3,50,18,2,367.0,-197,36.404,25.396
585,4,14,13,3,760.0,-200,-38.82,176.0
537,2,62,13,2,1241.0,-200,-16.82,-179.97
528,4,6,6,1,2702.0,-200,36.155,136.771
568,4,6,6,10,1584.0,-200,33.282,131.39
206,2,10,10,5,2288.0,-200,52.449,158.196
417,3,10,10,1,1079.0,-200,51.844,157.572
5,0,4,4,2,1222.0,-200,19.421,-155.287
268,0,4,4,2,4170.0,-200,19.475,-155.608
180,4,18,3,1,5393.0,-200,19.023,-98.622
489,0,30,17,17,140.0,-200,63.817,-22.717
373,4,5,2,1,1394.0,-200,14.809,-61.165
353,3,29,8,1,5215.0,-200,4.658,-75.33
96,4,29,8,1,5279.0,-200,4.892,-75.324
602,4,47,15,1,749.0,-210,-74.33,-99.42
365,2,32,18,1,924.0,-210,38.789,15.213
403,3,32,18,1,1281.0,-217,40.821,14.426
603,5,19,8,1,1979.0,-230,-40.783,-72.15
86,4,12,8,1,5911.0,-230,-0.677,-78.436
172,6,14,13,1,516.0,-250,-29.27,-177.92
318,2,6,6,1,1915.0,-250,37.125,139.963
604,4,4,19,1,4392.0,-250,46.853,-121.76
600,0,19,8,3,2162.0,-250,-36.058,-70.492
605,3,50,18,10,760.0,-258,37.615,23.336
601,0,4,19,12,2005.0,-260,43.42,-113.5
307,4,8,3,1,1670.0,-270,10.463,-84.703
5,0,4,4,2,1222.0,-270,19.421,-155.287
260,0,27,4,4,-2140.0,-270,44.83,-130.3
566,4,6,6,3,924.0,-270,31.22,130.57
606,2,4,19,2,1604.0,-300,42.88,-113.22
268,0,4,4,2,4170.0,-300,19.475,-155.608
562,2,4,19,1,3742.0,-300,46.206,-121.49
212,4,10,10,1,3283.0,-300,56.653,161.36
607,0,10,10,1,2039.0,-300,52.062,157.711
274,0,14,13,10,1111.0,-300,-38.12,176.5
439,2,32,18,1,500.0,-300,38.404,14.962
608,2,30,17,9,490.0,-300,65.583,-16.817
609,5,12,8,1,4463.0,-320,-0.353,-78.617
537,2,62,13,2,1241.0,-330,-16.82,-179.97
1,3,1,1,1,2910.0,-340,-7.54,110.446
365,2,32,18,1,924.0,-350,38.789,15.213
580,4,4,19,5,3159.0,-350,44.133,-121.767
601,0,4,19,12,2005.0,-350,43.42,-113.5
503,0,4,4,2,2523.0,-350,19.692,-155.87
134,3,10,10,3,1799.0,-350,52.559,158.03
301,3,6,6,1,1637.0,-350,39.761,140.799
533,3,6,6,1,854.0,-350,33.137,139.766
234,4,6,6,1,2455.0,-350,36.227,137.587
439,2,32,18,1,500.0,-360,38.404,14.962
307,4,8,3,1,1670.0,-380,10.463,-84.703
537,2,62,13,2,1241.0,-400,-16.82,-179.97
503,0,4,4,2,2523.0,-400,19.692,-155.87
268,0,4,4,2,4170.0,-400,19.475,-155.608
562,2,4,19,1,3742.0,-400,46.206,-121.49
212,3,10,10,1,3283.0,-400,56.653,161.36
86,4,12,8,1,5911.0,-400,-0.677,-78.436
489,2,30,17,17,140.0,-400,63.817,-22.717
610,5,63,19,5,2680.0,-410,50.63,-123.5
5,0,4,4,2,1222.0,-410,19.421,-155.287
373,4,5,2,1,1394.0,-440,14.809,-61.165
503,0,4,4,2,2523.0,-440,19.692,-155.87
207,3,40,14,1,4095.0,-450,4.203,9.17
206,2,10,10,5,2288.0,-450,52.449,158.196
136,4,10,10,1,2882.0,-450,55.972,160.595
611,4,12,8,3,3356.0,-450,0.038,-78.463
120,2,29,8,5,4276.0,-490,1.22,-77.37
124,3,12,8,1,5023.0,-500,-1.467,-78.442
267,0,30,17,3,800.0,-500,65.715,-16.728
212,4,10,10,1,3283.0,-500,56.653,161.36
268,0,4,4,2,4170.0,-500,19.475,-155.608
182,5,4,19,1,2549.0,-530,46.2,-122.18
113,5,14,13,1,1978.0,-550,-39.157,175.632
562,2,4,19,1,3742.0,-550,46.206,-121.49
55,3,6,6,1,2165.0,-550,36.618,138.528
612,0,10,10,1,2129.0,-550,55.064,160.765
613,2,10,10,1,2278.0,-550,53.905,158.07
275,5,6,6,3,1320.0,-550,42.688,141.38
154,0,12,8,2,1640.0,-550,-0.92,-91.408
286,2,5,2,1,1467.0,-580,16.044,-61.664
373,4,5,2,1,1394.0,-590,14.809,-61.165
223,3,6,6,1,1728.0,-590,37.647,140.281
614,4,19,8,12,1210.0,-590,-41.88,-72.58
537,2,62,13,2,1241.0,-600,-16.82,-179.97
403,3,32,18,1,1281.0,-600,40.821,14.426
511,4,6,6,1,423.0,-600,32.458,139.759
137,3,6,6,1,775.0,-600,34.094,139.526
249,3,6,6,1,746.0,-600,34.724,139.394
268,0,4,4,2,4170.0,-600,19.475,-155.608
353,3,29,8,1,5215.0,-610,4.658,-75.33
236,3,8,3,1,3432.0,-640,9.979,-83.852
566,4,6,6,3,924.0,-650,31.22,130.57
615,3,10,10,1,2570.0,-650,56.656,159.647
212,3,10,10,1,3283.0,-650,56.653,161.36
267,4,30,17,3,800.0,-650,65.715,-16.728
615,3,10,10,1,2570.0,-660,56.656,159.647
560,2,30,17,9,1063.0,-665,64.9,-22.483
94,4,19,8,1,2847.0,-670,-39.42,-71.93
537,2,62,13,2,1241.0,-680,-16.82,-179.97
611,5,12,8,3,3356.0,-690,0.038,-78.463
566,2,6,6,3,924.0,-700,31.22,130.57
134,0,10,10,3,1799.0,-700,52.559,158.03
318,3,6,6,1,1915.0,-700,37.125,139.963
219,3,6,6,10,2400.0,-700,36.921,138.036
503,0,4,4,2,2523.0,-720,19.692,-155.87
523,4,29,8,1,3985.0,-730,5.091,-75.293
254,3,6,6,12,1406.0,-750,34.9,139.098
564,4,6,6,3,1011.0,-750,40.51,140.88
140,4,3,3,1,1700.0,-770,11.538,-85.622
212,4,10,10,1,3283.0,-780,56.653,161.36
481,3,18,3,1,5564.0,-780,19.03,-97.27
80,4,3,3,1,1270.0,-800,12.423,-86.539
616,5,4,9,1,1345.0,-800,57.019,-157.185
580,2,4,19,5,3159.0,-800,44.133,-121.767
578,2,4,19,2,2095.0,-800,44.285,-121.841
5,0,4,4,2,1222.0,-800,19.421,-155.287
617,2,10,10,12,1567.0,-800,53.905,158.385
585,2,14,13,3,760.0,-800,-38.82,176.0
286,3,5,2,1,1467.0,-820,16.044,-61.664
307,0,8,3,1,1670.0,-830,10.463,-84.703
4,4,1,1,1,2329.0,-830,-7.942,112.95
617,4,10,10,12,1567.0,-850,53.905,158.385
17,3,10,10,1,1513.0,-850,54.049,159.443
96,4,29,8,1,5279.0,-850,4.892,-75.324
390,4,30,17,16,1490.0,-850,63.633,-19.083
403,4,32,18,1,1281.0,-880,40.821,14.426
618,0,30,17,2,563.0,-900,65.883,-16.967
212,3,10,10,1,3283.0,-900,56.653,161.36
249,2,6,6,1,746.0,-900,34.724,139.394
619,5,19,8,3,2282.0,-920,-38.97,-71.52
620,4,29,8,1,4070.0,-930,1.08,-77.68
524,5,6,6,1,3776.0,-930,35.361,138.728
607,5,10,10,1,2039.0,-930,52.062,157.711
154,0,12,8,2,1640.0,-950,-0.92,-91.408
439,0,32,18,1,500.0,-950,38.404,14.962
137,4,6,6,1,775.0,-950,34.094,139.526
212,5,10,10,1,3283.0,-950,56.653,161.36
268,0,4,4,2,4170.0,-950,19.475,-155.608
621,4,4,19,12,1664.0,-950,44.38,-121.93
603,5,19,8,1,1979.0,-960,-40.783,-72.15
232,4,6,6,1,1791.0,-990,33.086,131.249
546,3,10,10,3,1816.0,-1000,54.596,160.27
622,2,30,17,1,1446.0,-1000,64.8,-23.783
124,5,12,8,1,5023.0,-1010,-1.467,-78.442
212,3,10,10,1,3283.0,-1010,56.653,161.36
585,4,14,13,3,760.0,-1010,-38.82,176.0
537,2,62,13,2,1241.0,-1020,-16.82,-179.97
578,0,4,19,2,2095.0,-1030,44.285,-121.841
524,4,6,6,1,3776.0,-1030,35.361,138.728
548,2,30,17,17,610.0,-1040,63.933,-21.783
